Batch Size, 1
Num Batches, 2552
kwin1_out,kwin2_out,kwinl_out,activations,sp_rows,sp_cols,mul_min,mul_max,mul_avg,mul_med,mul_std
44,284,191,200,80,73,0,24,9.943573667711599,10.0,3.555420748094904
43,413,274,200,80,77,2,20,9.985501567398119,10.0,2.879262109815549
56,402,305,200,80,81,2,22,10.630094043887148,10.0,3.3494729371459306
90,377,260,200,80,81,1,25,9.285658307210031,9.0,3.386930619018092
38,317,244,200,80,85,2,24,10.753526645768025,11.0,3.1240025530534314
38,95,286,200,80,80,1,21,11.036050156739812,11.0,3.0809788694053952
29,116,182,200,80,70,3,22,9.862068965517242,10.0,3.0962516698045186
21,144,278,200,80,79,3,21,10.287225705329154,10.0,2.7550511858822877
15,147,99,200,80,66,1,22,9.823667711598747,10.0,2.963112460017835
17,175,300,200,80,77,1,20,9.453761755485893,9.0,3.3116910727634856
18,113,275,200,80,66,3,21,10.903605015673982,11.0,2.854648002298731
18,178,141,200,80,84,1,20,9.209639498432601,9.0,2.9382918707452332
24,297,180,200,80,74,2,22,9.543887147335424,9.0,2.656768478035857
34,395,269,200,80,77,1,22,10.824059561128527,11.0,3.4502738716739456
45,446,167,200,80,82,2,20,9.932210031347962,10.0,2.732974680024471
50,150,184,200,80,81,0,23,10.783307210031348,11.0,3.4530646562209144
70,297,125,200,80,82,1,24,11.204937304075235,11.0,3.3795796624918877
92,545,284,200,80,73,1,22,9.761363636363637,10.0,3.066125370278243
59,784,269,200,80,88,1,21,10.099137931034482,10.0,3.480798093783919
58,860,221,200,80,63,1,22,9.701802507836991,10.0,2.8703756395451143
52,146,283,200,80,79,1,20,9.050940438871473,9.0,2.978855589026921
44,208,379,200,80,72,2,23,10.753526645768025,11.0,3.150606267239828
35,338,353,200,80,82,2,20,9.606191222570533,9.0,2.8928908496754806
31,448,321,200,80,74,1,24,9.5282131661442,9.0,3.4978704141497325
40,463,190,200,80,73,1,19,9.242554858934168,9.0,2.5606176504298124
40,169,284,200,80,81,2,21,10.009012539184953,10.0,2.845057909922846
42,210,205,200,80,74,3,25,12.200235109717868,12.0,3.6784277437142294
61,270,320,200,80,77,0,21,9.543887147335424,9.0,2.8453534579633337
74,263,280,200,80,73,2,24,11.398902821316614,11.0,3.057053930421086
83,230,290,200,80,79,1,20,8.768808777429467,9.0,2.8364232230242092
103,162,169,200,80,70,1,21,8.965909090909092,9.0,2.977319838580098
126,197,127,200,80,69,1,22,10.940830721003135,11.0,3.1384001374514496
104,167,136,200,80,88,1,20,9.37421630094044,9.0,3.104351748379251
94,87,269,200,80,74,2,23,11.237852664576803,11.0,3.472835890069973
83,70,24,200,80,87,3,22,10.794670846394984,11.0,2.807876818359577
72,450,376,200,80,66,1,21,10.268416927899686,10.0,3.0829146941042826
60,431,160,200,80,72,0,24,9.927115987460816,10.0,3.5446349793761738
51,257,13,200,80,78,1,18,9.242163009404388,9.0,2.563178441436381
48,113,235,200,80,82,1,22,10.15282131661442,10.0,3.113978978882952
63,77,382,200,80,83,2,21,10.29898119122257,10.0,3.0193262908188525
80,354,242,200,80,76,1,24,11.57601880877743,11.0,4.096564255027742
91,368,271,200,80,71,1,21,10.172021943573668,10.0,3.031281682558866
99,175,315,200,80,88,0,18,8.737068965517242,9.0,2.562431532525332
115,67,243,200,80,74,3,21,11.122257053291536,11.0,2.88180541140817
129,38,368,200,80,82,1,23,10.342476489028213,10.0,3.641275244066596
162,306,172,200,80,57,2,20,9.914576802507836,10.0,2.743857327571903
150,260,406,200,80,70,2,21,10.95885579937304,11.0,3.2167444856235083
142,142,313,200,80,79,0,25,10.822492163009404,10.0,4.178829169140587
123,54,323,200,80,63,0,25,9.56269592476489,9.0,4.0058718975885075
110,41,179,200,80,69,1,22,10.448275862068966,10.0,3.143708725511854
89,290,223,200,80,67,2,21,10.023902821316614,10.0,2.896432104722078
87,232,195,200,80,71,2,19,8.83424764890282,9.0,2.8122330423973625
80,140,182,200,80,76,3,20,10.623040752351097,11.0,2.44094555556567
89,89,236,200,80,63,2,21,9.227272727272727,9.0,3.016424593268287
92,54,237,200,80,79,1,19,9.193573667711599,9.0,2.8020071321663336
118,1152,404,200,80,84,1,22,10.850705329153605,11.0,3.0182386242298533
136,1203,399,200,80,81,1,19,9.364420062695924,9.0,2.7576545891303574
153,775,172,200,80,77,1,22,8.408307210031348,8.0,2.5296473950413625
188,357,360,200,80,75,1,23,11.408699059561128,11.0,3.5519392293147694
222,137,333,200,80,73,1,24,10.681034482758621,11.0,3.591414902070066
300,587,305,200,80,81,1,23,9.79075235109718,10.0,3.297444968625733
343,657,310,200,80,86,2,22,10.268025078369906,10.0,3.157234740940626
435,475,391,200,80,65,2,25,11.591300940438872,11.0,3.454968191475241
575,248,287,200,80,87,2,20,10.164184952978056,10.0,2.8397789071782444
732,100,246,200,80,87,1,22,10.64615987460815,10.0,3.121713467201196
909,667,214,200,80,60,1,19,8.79153605015674,9.0,2.7603536342295825
1068,745,241,200,80,76,2,21,9.905172413793103,10.0,2.800935505115354
1170,573,425,200,80,87,2,22,10.256269592476489,10.0,3.1462770758932983
1214,353,276,200,80,81,2,21,10.79153605015674,11.0,3.022712947885526
1094,156,341,200,80,71,1,24,10.883620689655173,11.0,3.1671335388626836
977,688,140,200,80,69,0,24,10.2782131661442,10.0,3.6430930834592026
790,721,234,200,80,78,0,24,11.641065830721002,12.0,3.610504544330589
585,485,143,200,80,63,2,18,8.568573667711599,8.0,2.528210706455162
379,280,161,200,80,71,1,21,10.309169278996865,10.0,3.097366248897371
181,114,219,200,80,77,1,25,10.39498432601881,10.0,3.4932680331572703
188,531,188,200,80,80,1,21,8.85384012539185,9.0,3.1645371854766635
234,578,334,200,80,92,2,23,11.425940438871473,11.0,3.105890017202848
319,362,209,200,80,84,0,25,9.43652037617555,9.0,3.532857208440138
365,166,232,200,80,73,1,20,9.530956112852664,9.5,2.7268227106382623
442,74,201,200,80,68,1,18,9.001567398119123,9.0,2.6274707532029957
514,947,211,200,80,76,0,21,8.644592476489029,9.0,3.322211123054989
569,1020,291,200,80,84,1,21,9.931426332288401,10.0,3.046466142813114
594,628,286,200,80,68,0,22,10.49960815047022,10.0,3.3804017267056827
569,203,270,200,80,77,0,23,10.371081504702195,10.0,3.223127741086793
508,61,191,200,80,86,3,22,10.981191222570533,11.0,2.9839629596603827
403,488,301,200,80,81,1,23,10.524294670846395,10.0,3.236043927681425
283,534,193,200,80,72,2,23,10.85423197492163,11.0,3.2204634622527357
214,343,355,200,80,93,2,24,11.282915360501567,11.0,3.1489745002928275
134,101,413,200,80,66,2,24,10.046630094043888,10.0,3.061891038477389
119,23,180,200,80,76,1,23,9.212774294670846,9.0,3.280479428581363
151,566,227,200,80,69,1,24,11.228056426332289,11.0,3.730816720398469
212,609,239,200,80,78,0,24,8.567789968652038,9.0,3.2349405337389543
222,397,302,200,80,73,1,22,10.256269592476489,10.0,3.441995830962125
239,124,391,200,80,77,2,22,10.615987460815047,10.0,3.005198455231977
264,37,222,200,80,70,1,18,10.00666144200627,10.0,2.697590265912386
284,637,311,200,80,82,0,27,10.04153605015674,10.0,3.7776979801546666
294,660,199,200,80,77,0,23,9.220611285266457,9.0,3.591111231515117
280,411,300,200,80,73,1,19,8.838949843260188,9.0,2.7479550950444684
233,130,319,200,80,79,1,23,10.501175548589341,10.0,3.36622983770863
192,42,201,200,80,77,0,20,9.001175548589341,9.0,3.293445832550053
152,485,460,200,80,76,1,19,8.918103448275861,9.0,2.9412936465639166
137,507,272,200,80,65,0,22,9.803683385579937,10.0,3.2487425452720378
96,349,238,200,80,74,1,26,9.637931034482758,9.0,3.7582432009685327
87,113,236,200,80,71,1,24,11.176332288401253,11.0,3.7413772583463083
95,35,228,200,80,68,1,20,8.669670846394984,8.0,2.9234306753541257
103,225,217,200,80,63,2,19,9.286442006269592,9.0,2.4377525504899853
120,320,222,200,80,68,0,22,9.893416927899686,10.0,3.2216334646267724
132,304,252,200,80,70,1,18,9.234717868338558,9.0,2.5706631004861564
157,269,296,200,80,75,2,20,9.607366771159874,10.0,2.701922390105984
172,147,311,200,80,76,1,22,9.446708463949843,9.0,3.2074775701916596
203,528,183,200,80,67,1,23,8.75039184952978,8.0,3.7823836636098074
189,740,240,200,80,72,1,26,10.810736677115987,11.0,4.040041833360213
170,846,318,200,80,76,1,21,10.335423197492164,10.0,3.3589396548022328
151,623,258,200,80,70,0,20,8.850313479623825,9.0,2.9276021132840864
140,327,162,200,80,70,0,22,10.721394984326018,11.0,3.4598521265227955
123,294,294,200,80,69,2,20,9.762931034482758,10.0,3.075689213218655
118,426,284,200,80,75,0,24,10.702194357366771,11.0,3.1092734507746824
104,471,182,200,80,65,2,21,9.658307210031348,10.0,2.682817429525806
129,382,364,200,80,67,0,23,9.565047021943574,9.0,3.296668915470252
171,148,293,200,80,64,1,21,8.95101880877743,9.0,3.035118207862156
229,246,143,200,80,77,0,24,10.739420062695924,11.0,3.8310578242030564
276,262,247,200,80,68,1,21,10.983542319749215,11.0,3.428930756862316
305,247,345,200,80,83,1,22,11.523902821316614,11.0,3.2466851872779174
355,223,289,200,80,75,0,21,9.532523510971787,9.0,3.0775822903944308
406,127,356,200,80,76,3,22,10.856974921630094,11.0,2.8201577807743283
394,315,303,200,80,73,1,22,9.713166144200628,10.0,3.0767378310249405
367,353,296,200,80,67,1,24,10.151645768025078,9.0,3.875932140275989
308,234,335,200,80,72,1,23,10.030956112852664,10.0,3.8354963583203077
234,162,334,200,80,72,2,22,9.947100313479623,10.0,2.9367588801848763
171,107,255,200,80,67,1,20,8.89576802507837,9.0,2.86943370754353
146,437,287,200,80,73,1,21,8.940438871473354,9.0,3.324233401414279
167,486,232,200,80,72,1,19,8.677115987460816,9.0,3.0846179944200363
225,334,223,200,80,59,2,23,10.27742946708464,10.0,2.984388582363622
330,102,266,200,80,76,1,21,10.189263322884013,10.0,3.1467245382104534
419,26,313,200,80,73,2,21,10.921630094043888,11.0,2.696677830958795
515,409,175,200,80,75,1,22,9.447884012539184,9.0,2.8951822329683323
595,434,287,200,80,65,3,23,11.024686520376175,11.0,3.1063594359986215
686,353,328,200,80,63,2,26,12.268416927899686,12.0,4.049514000233034
731,141,373,200,80,56,1,22,10.00705329153605,10.0,2.9855892809505433
733,40,375,200,80,81,1,20,10.369514106583072,10.0,3.0493940631906398
665,751,276,200,80,68,1,19,9.931034482758621,10.0,2.7793646003867574
565,794,198,200,80,69,1,21,11.309561128526646,11.0,2.859116661357822
424,548,173,200,80,71,1,22,9.072884012539184,9.0,3.0101997177560964
322,187,333,200,80,71,2,22,10.348354231974922,10.0,2.97898287746633
173,61,376,200,80,68,1,25,10.911050156739812,11.0,3.17444786905477
224,512,261,200,80,84,1,20,9.182210031347962,9.0,3.009537629911858
303,595,269,200,80,69,0,21,9.527037617554859,9.0,3.28994230616515
432,385,52,200,80,54,0,22,8.75039184952978,9.0,3.3881593337541487
557,147,425,200,80,72,2,20,9.924764890282132,10.0,2.760528070289285
650,44,245,200,80,69,2,24,10.580329153605016,10.0,3.448770425313468
751,378,155,200,80,74,1,23,9.928683385579937,10.0,3.475677939337853
817,375,261,200,80,65,1,21,9.742163009404388,10.0,3.045780733140252
839,267,305,200,80,71,1,27,11.366379310344827,11.0,4.119988898128303
803,115,290,200,80,68,3,25,11.620297805642632,12.0,3.1622199513995968
711,54,332,200,80,66,2,25,10.126567398119123,10.0,3.050008911699268
584,190,122,200,80,68,0,22,9.307993730407523,9.0,3.031309769982406
466,269,154,200,80,78,1,20,10.54153605015674,11.0,2.904271876514478
356,210,310,200,80,56,1,23,9.447100313479623,9.0,3.2399385215102527
121,128,290,200,80,66,1,22,11.315047021943574,11.0,3.134817006200799
142,60,272,200,80,73,1,22,9.731191222570533,10.0,3.5159509553140444
212,70,167,200,80,62,0,24,9.449451410658307,9.0,3.6885763256756663
289,118,92,200,80,77,0,22,9.206112852664576,9.0,3.6704778672671665
370,146,31,200,80,73,1,20,9.984326018808778,10.0,3.2533665371037155
505,93,229,200,80,84,1,24,11.739811912225706,11.0,3.5694648882496995
575,38,262,200,80,66,1,23,10.317006269592477,10.0,3.4355087237821507
632,80,315,200,80,79,1,22,10.367554858934168,10.0,3.7290287980613748
640,118,254,200,80,65,0,21,9.929467084639498,10.0,3.0424957836855198
581,135,256,200,80,68,2,25,11.89498432601881,12.0,3.3918498919335303
505,99,307,200,80,65,1,17,8.5141065830721,8.0,2.645565592695533
433,67,272,200,80,94,1,21,9.320924764890282,9.0,3.262074424707905
330,53,259,200,80,86,1,21,10.4717868338558,10.0,3.486200328723188
235,67,186,200,80,78,2,20,9.153996865203762,9.0,2.94572635767222
111,86,270,200,80,82,1,21,8.871081504702195,9.0,2.9396080320464018
116,76,281,200,80,78,0,26,9.57641065830721,9.0,3.88485827202772
172,74,267,200,80,76,1,20,9.656347962382446,10.0,2.821881664724068
216,34,248,200,80,83,1,21,8.991771159874608,9.0,3.384620110045585
286,39,316,200,80,80,3,21,10.52076802507837,10.0,2.8854094159948556
356,38,54,200,80,90,0,18,7.2115987460815045,7.0,2.4980977619654894
451,38,280,200,80,87,3,21,10.502351097178684,10.0,2.7805009791245516
516,30,255,200,80,76,1,23,10.56230407523511,11.0,3.473257307101125
545,1071,152,200,80,75,0,21,7.644984326018808,7.0,2.865613052367421
493,1146,264,200,80,75,1,20,8.954153605015675,9.0,2.736010009602257
432,961,286,200,80,81,2,23,12.60384012539185,13.0,3.6598346468319725
366,570,188,200,80,80,0,20,9.614811912225706,10.0,2.9539543730357822
259,269,240,200,80,69,2,23,10.795062695924765,11.0,3.076851189216555
175,761,142,200,80,75,2,23,9.494905956112852,9.0,3.2029041103929488
137,895,329,200,80,81,2,21,10.248824451410659,10.0,3.1190458306904665
138,781,296,200,80,82,1,21,9.54898119122257,9.0,2.716768242421832
146,481,258,200,80,73,0,24,11.336990595611285,11.0,2.718520890809441
168,213,12,200,80,89,0,20,8.95101880877743,9.0,3.346785136345405
204,408,238,200,80,80,2,23,9.849137931034482,10.0,2.9889371586471674
256,538,256,200,80,91,2,18,9.51371473354232,9.0,2.6304164884955132
287,517,359,200,80,76,2,24,9.101097178683386,9.0,3.0093842859503592
322,394,320,200,80,90,1,20,9.64576802507837,9.0,2.6696199739142283
327,207,217,200,80,86,2,21,11.15242946708464,11.0,3.0201585610780968
302,379,186,200,80,73,2,25,10.501175548589341,10.0,3.6045728355173328
297,489,278,200,80,91,2,22,9.65948275862069,10.0,3.0487863429671873
239,532,267,200,80,95,1,23,8.67398119122257,8.0,3.469569478088397
178,439,376,200,80,75,2,23,10.653605015673982,10.0,3.7181134842289225
137,229,362,200,80,79,2,21,8.591692789968652,8.0,2.715229304352484
127,326,201,200,80,71,2,20,10.205721003134796,10.0,2.916080462513601
143,374,328,200,80,83,2,20,9.17398119122257,9.0,2.9031352870550204
160,333,290,200,80,76,3,24,11.358150470219435,11.0,3.392126837092934
183,248,458,200,80,81,1,22,10.660658307210031,11.0,2.936376684041314
215,146,290,200,80,85,1,20,10.15282131661442,10.0,2.963624803762554
230,791,212,200,80,93,0,23,9.150470219435737,9.0,2.9808834132005746
251,730,286,200,80,61,1,21,10.032915360501567,10.0,3.0869857211146825
253,422,126,200,80,79,0,20,10.599921630094045,10.0,3.054014777870375
246,154,228,200,80,72,1,24,9.11128526645768,9.0,3.4460914996488707
247,73,334,200,80,61,0,20,7.732758620689655,8.0,2.5454906175540657
221,672,200,200,80,79,2,21,10.783307210031348,11.0,2.7949215650040733
203,627,213,200,80,55,1,22,9.533699059561128,9.0,3.322945654334503
179,401,194,200,80,73,1,22,9.151645768025078,9.0,2.9825979796773665
147,137,218,200,80,78,1,23,10.537617554858935,10.0,3.170963773343183
134,48,214,200,80,88,2,31,12.35501567398119,12.0,4.075711555823682
162,359,315,200,80,65,2,20,9.559169278996865,9.0,2.59619517832279
199,420,242,200,80,90,1,25,10.596003134796238,10.0,4.20993373092724
244,295,392,200,80,83,2,22,10.864420062695924,11.0,3.376289335845893
269,129,328,200,80,86,2,23,9.903996865203762,10.0,3.1502027122896106
267,49,283,200,80,81,0,23,9.226489028213166,9.0,3.2117711437731153
262,433,427,200,80,72,2,20,9.800940438871473,10.0,2.6227601089175048
261,491,140,200,80,74,1,17,8.275862068965518,8.0,2.9244532420050913
250,375,283,200,80,77,2,19,10.029780564263323,10.0,2.6851309400128147
223,204,351,200,80,71,0,22,10.01371473354232,10.0,3.4449613371629897
205,98,265,200,80,73,1,23,9.741379310344827,9.0,3.780690003991388
184,404,175,200,80,77,0,17,7.7844827586206895,8.0,2.5903323939496143
177,465,219,200,80,76,2,21,9.599137931034482,9.0,2.6315631568872955
159,355,209,200,80,79,1,23,10.481191222570533,10.0,3.1803851954829456
116,187,302,200,80,73,0,21,8.943573667711599,9.0,3.0372475196066535
162,80,163,200,80,83,1,22,10.050156739811912,10.0,3.011705216981009
175,110,190,200,80,87,2,24,11.308777429467085,11.0,3.1283091185268077
215,139,399,200,80,81,1,24,10.035658307210031,10.0,3.6377804157845306
245,218,350,200,80,78,0,24,7.3287617554858935,7.0,2.853472894151899
277,262,303,200,80,75,1,25,10.106583072100314,10.0,3.563959342212294
274,237,297,200,80,86,2,22,11.148510971786834,11.0,3.1841788027682654
230,209,217,200,80,67,2,21,10.26371473354232,10.0,3.2146022624046204
217,293,224,200,80,76,1,22,10.22884012539185,10.0,2.746068532483925
200,349,306,200,80,68,1,23,10.20807210031348,10.0,3.0852893018817937
171,392,340,200,80,73,3,20,10.714733542319749,11.0,2.6438494023946646
151,291,262,200,80,71,2,21,10.009012539184953,10.0,3.056597309541352
136,253,382,200,80,72,0,18,8.526253918495298,8.0,2.6245048038260403
112,406,189,200,80,82,2,24,10.906347962382446,11.0,3.363005049589084
68,512,306,200,80,75,1,21,10.526253918495298,11.0,2.873252568821636
94,540,213,200,80,65,0,24,8.675940438871473,8.0,3.233167329535929
118,411,260,200,80,75,2,22,10.40282131661442,10.0,3.6587326123363835
132,150,256,200,80,73,0,23,8.878918495297805,9.0,3.150084950280539
150,301,249,200,80,77,2,22,10.49333855799373,10.0,2.7568585572738806
193,389,197,200,80,79,1,21,9.135971786833856,9.0,2.850494772949895
184,424,380,200,80,82,2,23,11.235501567398119,11.0,3.456710771323024
157,342,314,200,80,77,0,22,9.573275862068966,10.0,2.851214984227349
146,113,292,200,80,66,2,23,11.25,11.0,3.7141441505628014
158,175,182,200,80,77,1,22,8.879702194357368,9.0,3.02096051267619
124,220,204,200,80,80,1,25,11.534090909090908,11.0,3.3806935077904376
116,256,204,200,80,68,1,24,10.810736677115987,11.0,3.563551215143324
97,231,157,200,80,81,1,23,10.76371473354232,11.0,3.196939660261094
70,705,297,200,80,69,2,22,11.112460815047022,11.0,3.0983565611669004
420,833,235,200,80,67,2,22,9.670454545454545,10.0,2.8328467101210406
472,619,270,200,80,68,1,18,9.094827586206897,9.0,2.9977167201950228
513,272,373,200,80,59,1,22,10.056818181818182,10.0,2.975919641560177
606,92,275,200,80,75,3,22,10.6391065830721,10.0,3.432317890050092
743,444,296,200,80,71,2,24,11.445924764890282,11.0,3.3249164800571087
819,580,256,200,80,72,1,20,9.626959247648903,10.0,3.134702192946666
911,502,384,200,80,79,2,21,9.614028213166144,9.0,2.9506665862613572
967,283,308,200,80,77,1,20,9.439263322884013,9.0,2.793057462749771
1078,127,205,200,80,73,2,22,9.668103448275861,9.0,3.1540815238181352
1110,416,109,200,80,69,1,21,10.365987460815047,10.0,2.934109726474132
1064,542,151,200,80,63,0,19,8.543495297805643,8.0,3.146449709851352
1029,601,320,200,80,81,2,20,10.06191222570533,10.0,3.0138277110544154
926,420,184,200,80,69,1,23,10.23628526645768,10.0,3.139552010671898
820,168,374,200,80,69,1,21,9.191222570532915,9.0,3.236902919704402
273,407,153,200,80,77,2,22,10.793495297805643,11.0,2.815664591750601
352,566,329,200,80,67,3,21,10.90282131661442,11.0,2.8318815597936307
432,585,208,200,80,76,1,19,9.401253918495298,9.0,3.096610290768305
613,456,286,200,80,80,2,23,9.814263322884013,10.0,2.685730960017259
839,197,242,200,80,83,3,22,10.03487460815047,10.0,2.6469282012877082
1028,351,232,200,80,60,2,22,9.697100313479623,9.0,3.609291092088496
1175,431,256,200,80,78,1,20,9.58346394984326,9.0,3.0395913004512227
1237,413,353,200,80,59,2,20,9.662225705329154,10.0,2.6125779793670096
1245,299,184,200,80,78,2,23,10.68847962382445,10.0,3.231854414251045
1259,103,277,200,80,66,2,21,9.719435736677116,10.0,2.9215926746968015
1127,218,232,200,80,67,2,22,10.174373040752352,10.0,3.3972492558846223
990,448,269,200,80,73,1,20,8.962774294670846,9.0,2.9228228211316454
816,759,295,200,80,78,1,27,11.233150470219435,11.0,3.3372526542500722
610,973,285,200,80,59,3,22,10.710815047021944,11.0,2.726465375221447
221,922,231,200,80,75,1,24,8.99294670846395,9.0,3.9944060140005204
290,135,380,200,80,65,1,25,10.015673981191222,10.0,3.3671246815323697
383,296,341,200,80,69,1,21,10.36833855799373,10.0,3.105622477059629
567,508,120,200,80,73,1,19,8.68769592476489,9.0,3.2258321113101296
771,660,343,200,80,66,1,20,10.259012539184953,10.0,2.872130755219525
970,651,179,200,80,80,1,22,11.135188087774294,11.0,3.0674471499790386
1069,142,264,200,80,72,4,21,10.714341692789969,11.0,2.735803703129085
1142,260,215,200,80,67,1,21,9.826802507836991,10.0,2.9226876230942076
1157,378,147,200,80,79,2,21,10.487852664576803,10.0,2.9159882095921374
1058,469,351,200,80,76,1,21,9.595611285266457,9.0,2.9861665677806637
918,427,390,200,80,76,1,19,9.070924764890282,9.0,2.839223881320065
735,138,150,200,80,67,1,25,9.913401253918495,10.0,3.675826612360322
526,295,324,200,80,72,1,21,9.56347962382445,9.0,3.114313470700315
343,426,112,200,80,72,1,24,10.933777429467085,11.0,3.4416206214785636
147,470,230,200,80,66,1,21,9.818965517241379,10.0,3.158084246585073
206,459,227,200,80,83,0,21,9.199059561128527,9.0,3.7055028628611133
238,104,149,200,80,72,0,19,9.191222570532915,9.0,2.6104656878040307
366,227,288,200,80,64,1,21,10.572100313479623,10.0,2.9949496114108802
514,304,410,200,80,83,1,24,10.135971786833856,10.0,3.6601202610328016
652,321,305,200,80,61,0,22,9.765673981191222,10.0,3.1010839090474667
680,310,295,200,80,75,1,23,10.384012539184953,10.0,3.47244345142635
754,232,248,200,80,65,2,19,9.6108934169279,10.0,2.650384218539159
787,428,254,200,80,64,1,21,9.519592476489029,9.0,2.8460375286508173
736,711,115,200,80,76,4,22,12.351880877742946,12.0,2.8264876635951652
628,845,227,200,80,65,1,18,8.65282131661442,9.0,2.7926234903165623
489,883,183,200,80,63,1,22,9.632445141065832,9.0,3.3798936159502073
335,144,241,200,80,71,0,20,8.743730407523511,8.0,3.02214914540968
243,392,328,200,80,75,1,19,9.336990595611285,9.0,2.9240777079136984
82,710,205,200,80,77,0,26,10.293103448275861,10.0,4.242490997873938
100,798,298,200,80,69,1,27,10.905956112852664,11.0,3.8907206879225025
122,787,185,200,80,75,1,20,9.95141065830721,10.0,2.8858898244750537
196,106,280,200,80,70,1,22,10.155956112852664,10.0,3.071759925323961
276,209,162,200,80,77,2,20,9.172021943573668,9.0,2.9130208688903307
352,387,321,200,80,57,1,24,10.806426332288401,11.0,3.3486285154116815
383,486,316,200,80,77,1,22,10.027037617554859,10.0,3.3256586782700572
434,460,110,200,80,63,2,20,10.198275862068966,10.0,2.687022715057605
472,120,28,200,80,65,1,18,9.233150470219435,9.0,2.8202605727772476
435,186,304,200,80,64,1,20,8.580721003134796,8.0,2.8047325847581277
378,291,283,200,80,67,1,20,10.057601880877742,10.0,2.8774970431523808
283,365,139,200,80,68,0,20,10.16575235109718,10.0,3.120922842196821
207,306,255,200,80,85,1,22,9.304075235109718,9.0,3.1687169472072387
139,158,214,200,80,63,0,19,8.203369905956112,8.0,2.7678921381166486
65,280,245,200,80,69,2,21,11.20101880877743,11.0,2.896454793827617
63,366,201,200,80,68,3,21,11.239811912225706,11.0,2.511044187451
77,396,103,200,80,72,2,21,9.561128526645769,9.0,2.925703834473778
107,345,440,200,80,71,1,20,8.976097178683386,9.0,3.1187031812719934
207,273,210,200,80,80,1,24,9.88166144200627,10.0,3.02499136993807
250,474,250,200,80,63,1,24,10.251959247648903,10.0,3.1526591132300785
257,658,413,200,80,74,1,26,12.23628526645768,12.0,3.687569136715783
312,893,10,200,80,70,2,21,10.18730407523511,10.0,2.8800789029947698
338,745,244,200,80,81,2,22,9.512931034482758,9.0,2.667255677853762
311,170,273,200,80,70,2,22,10.117163009404388,10.0,3.0253609502642895
273,345,296,200,80,62,3,23,9.967868338557993,10.0,2.5088686896263668
229,453,237,200,80,73,1,24,9.786442006269592,10.0,3.137560081567444
178,620,279,200,80,64,2,21,10.605799373040753,10.0,3.2992966245553177
121,561,250,200,80,70,1,23,9.817398119122258,9.0,3.8696890758425955
59,100,294,200,80,72,2,23,11.297021943573668,11.0,3.2040614756832224
58,276,312,200,80,70,1,22,9.66692789968652,10.0,3.452708304713095
76,431,310,200,80,58,2,21,11.059169278996865,11.0,3.05039088910918
108,600,275,200,80,80,1,23,10.969043887147336,11.0,2.9957228174016493
181,628,260,200,80,78,1,20,8.676724137931034,8.0,2.6873599266400428
219,81,311,200,80,74,1,25,11.266457680250785,11.0,3.546091979872172
266,211,293,200,80,63,2,22,10.893808777429467,11.0,2.9677090645749917
315,415,360,200,80,58,1,23,9.960031347962383,10.0,3.4823740684513376
343,569,151,200,80,66,0,22,7.702978056426332,8.0,2.8679709881482713
317,545,175,200,80,75,1,22,9.547805642633229,10.0,2.885359739690872
275,88,313,200,80,79,1,24,9.286050156739812,9.0,3.1252074154100282
241,183,173,200,80,70,1,22,9.919278996865204,10.0,3.52128388979156
172,327,213,200,80,65,1,24,9.911833855799372,10.0,3.387879616871726
107,402,250,200,80,68,1,23,10.571316614420063,10.0,3.475677939337853
56,384,319,200,80,73,2,20,10.161050156739812,10.0,2.747812494571144
64,143,249,200,80,71,2,23,11.152037617554859,11.0,2.9102974540950606
91,151,329,200,80,73,1,21,10.052507836990596,10.0,3.236556712524416
144,291,270,200,80,69,1,21,10.172805642633229,10.0,3.092157685227742
226,479,361,200,80,67,1,20,10.824843260188088,11.0,2.8833584330040516
271,561,222,200,80,68,1,21,9.77076802507837,10.0,3.196840334591489
287,75,308,200,80,90,2,20,9.412617554858935,9.0,2.6006776391720137
371,177,289,200,80,91,3,24,10.89615987460815,11.0,2.817842443632368
410,375,340,200,80,73,2,22,9.860501567398119,10.0,2.813309344224073
342,496,68,200,80,87,1,20,10.043495297805643,10.0,2.738482007912073
304,506,344,200,80,78,2,20,9.807601880877742,10.0,2.4926641998648753
235,36,230,200,80,83,2,22,10.095611285266457,10.0,3.03755689643134
188,70,205,200,80,84,1,21,9.283699059561128,9.0,3.2203921348046016
128,142,288,200,80,82,2,21,10.295454545454545,10.0,2.8452255609086587
64,218,369,200,80,72,1,26,10.788009404388715,10.0,4.194540090456219
68,206,188,200,80,82,0,20,9.269592476489029,9.0,3.3677732553021364
89,25,303,200,80,78,1,23,10.190047021943574,10.0,3.4378053979103864
138,84,119,200,80,74,1,22,9.370689655172415,9.0,3.1277231136200214
207,137,308,200,80,81,2,24,10.564655172413794,10.0,3.4888611318138465
257,170,217,200,80,73,0,20,8.164576802507836,8.0,3.0845502956238264
273,181,43,200,80,83,0,21,9.317006269592477,9.0,3.5291298940019367
321,29,302,200,80,96,2,19,10.035266457680251,10.0,2.790267036102828
374,78,258,200,80,76,2,20,9.589733542319749,9.5,3.126728426007516
326,117,296,200,80,80,2,22,11.54153605015674,11.0,3.1582849435651847
281,139,275,200,80,71,1,23,11.29075235109718,11.0,3.301482862160614
222,164,290,200,80,78,0,20,7.838166144200627,8.0,2.7772702183642544
